data;currency;value
20230727;JPY;0.028365
20230728;JPY;0.028905
20230731;JPY;0.028079
20230801;JPY;0.028217
20230802;JPY;0.028449
20230803;JPY;0.028569
20230804;JPY;0.028471
20230807;JPY;0.028352
20230808;JPY;0.028227
20230809;JPY;0.028325
20230810;JPY;0.028177
20230811;JPY;0.028009
20230814;JPY;0.027959
20230816;JPY;0.028058
20230817;JPY;0.0281
20230818;JPY;0.02836
20230821;JPY;0.02823
20230822;JPY;0.028103
20230823;JPY;0.028506
20230824;JPY;0.02834
20230825;JPY;0.028363
20230828;JPY;0.028252
20230829;JPY;0.028217
20230830;JPY;0.028112
20230831;JPY;0.028144
20230901;JPY;0.028364
20230904;JPY;0.028241
20230905;JPY;0.02833
20230906;JPY;0.028425
20230907;JPY;0.029087
20230908;JPY;0.029143
20230911;JPY;0.02943
20230912;JPY;0.029777
20230913;JPY;0.029347
20230914;JPY;0.029275
20230915;JPY;0.029377
20230918;JPY;0.029457
20230919;JPY;0.02943
20230920;JPY;0.029375
20230921;JPY;0.029264
20230922;JPY;0.02918
20230925;JPY;0.029071
20230926;JPY;0.029202
20230927;JPY;0.029264
20230928;JPY;0.029497
20230929;JPY;0.02931
20231002;JPY;0.029145
20231003;JPY;0.029376
20231004;JPY;0.029637
20231005;JPY;0.029372
20231006;JPY;0.029282
20231009;JPY;0.029127
20231010;JPY;0.028881
20231011;JPY;0.028649
20231012;JPY;0.028612
20231013;JPY;0.028746
20231016;JPY;0.028432
20231017;JPY;0.02815
20231018;JPY;0.028066
20231019;JPY;0.028206
20231020;JPY;0.028139
20231023;JPY;0.028025
20231024;JPY;0.02801
20231025;JPY;0.028206
20231026;JPY;0.028187
20231027;JPY;0.028164
20231030;JPY;0.028097
20231031;JPY;0.027665
20231102;JPY;0.02792
20231103;JPY;0.027848
20231106;JPY;0.027733
20231107;JPY;0.027698
20231108;JPY;0.027729
20231109;JPY;0.027487
20231110;JPY;0.027351
20231113;JPY;0.027327
20231114;JPY;0.027166
20231115;JPY;0.026897
20231116;JPY;0.026714
20231117;JPY;0.026953
20231120;JPY;0.026948
20231121;JPY;0.026988
20231122;JPY;0.026941
20231123;JPY;0.026782
20231124;JPY;0.026799
20231127;JPY;0.026639
20231128;JPY;0.02676
20231129;JPY;0.026754
20231130;JPY;0.027004
20231201;JPY;0.026992
20231204;JPY;0.02718
20231205;JPY;0.02714
20231206;JPY;0.027288
20231207;JPY;0.02775
20231208;JPY;0.027848
20231211;JPY;0.027551
20231212;JPY;0.027649
20231213;JPY;0.027528
20231214;JPY;0.027906
20231215;JPY;0.027739
20231218;JPY;0.027809
20231219;JPY;0.027393
20231220;JPY;0.027563
20231221;JPY;0.027713
20231222;JPY;0.02768
20231227;JPY;0.027478
20231228;JPY;0.027703
20231229;JPY;0.02773
20230102;CZK;0.1936
20230103;CZK;0.1939
20230104;CZK;0.1941
20230105;CZK;0.1946
20230109;CZK;0.1957
20230110;CZK;0.1958
20230111;CZK;0.1951
20230112;CZK;0.1951
20230113;CZK;0.1953
20230116;CZK;0.1958
20230117;CZK;0.1956
20230118;CZK;0.1964
20230119;CZK;0.1965
20230120;CZK;0.1969
20230123;CZK;0.1974
20230124;CZK;0.1972
20230125;CZK;0.1975
20230126;CZK;0.1987
20230127;CZK;0.1977
20230130;CZK;0.198
20230131;CZK;0.1975
20230201;CZK;0.1979
20230202;CZK;0.198
20230203;CZK;0.1976
20230206;CZK;0.198
20230207;CZK;0.1992
20230208;CZK;0.1993
20230209;CZK;0.1996
20230210;CZK;0.2008
20230213;CZK;0.2017
20230214;CZK;0.2013
20230215;CZK;0.2007
20230216;CZK;0.2017
20230217;CZK;0.2014
20230220;CZK;0.2005
20230221;CZK;0.2
20230222;CZK;0.2005
20230223;CZK;0.2005
20230224;CZK;0.1997
20230227;CZK;0.1996
20230228;CZK;0.1999
20230301;CZK;0.2002
20230302;CZK;0.1993
20230303;CZK;0.2003
20230306;CZK;0.1999
20230307;CZK;0.1992
20230308;CZK;0.1988
20230309;CZK;0.1983
20230310;CZK;0.1981
20230313;CZK;0.1978
20230314;CZK;0.197
20230315;CZK;0.1972
20230316;CZK;0.1959
20230317;CZK;0.1965
20230320;CZK;0.1963
20230321;CZK;0.1963
20230322;CZK;0.197
20230323;CZK;0.1977
20230324;CZK;0.1977
20230327;CZK;0.197
20230328;CZK;0.1971
20230329;CZK;0.1978
20230330;CZK;0.199
20230331;CZK;0.1987
20230403;CZK;0.1994
20230404;CZK;0.1996
20230405;CZK;0.1997
20230406;CZK;0.2002
20230407;CZK;0.2001
20230411;CZK;0.1997
20230412;CZK;0.1987
20230413;CZK;0.1992
20230414;CZK;0.1992
20230417;CZK;0.1983
20230418;CZK;0.1981
20230419;CZK;0.1972
20230420;CZK;0.1961
20230421;CZK;0.1955
20230424;CZK;0.1968
20230425;CZK;0.1959
20230426;CZK;0.1954
20230427;CZK;0.1954
20230428;CZK;0.1954
20230502;CZK;0.1948
20230504;CZK;0.1953
20230505;CZK;0.1958
20230508;CZK;0.1949
20230509;CZK;0.1954
20230510;CZK;0.1942
20230511;CZK;0.1926
20230512;CZK;0.1926
20230515;CZK;0.1912
20230516;CZK;0.1897
20230517;CZK;0.1898
20230518;CZK;0.1911
20230519;CZK;0.191
20230522;CZK;0.1909
20230523;CZK;0.19
20230524;CZK;0.1893
20230525;CZK;0.1904
20230526;CZK;0.1913
20230529;CZK;0.1912
20230530;CZK;0.1908
20230531;CZK;0.1913
20230601;CZK;0.1912
20230602;CZK;0.1906
20230605;CZK;0.19
20230606;CZK;0.1908
20230607;CZK;0.1897
20230609;CZK;0.1891
20230612;CZK;0.1872
20230613;CZK;0.1881
20230614;CZK;0.1874
20230615;CZK;0.1877
20230616;CZK;0.1872
20230619;CZK;0.1872
20230620;CZK;0.1868
20230621;CZK;0.1869
20230622;CZK;0.187
20230623;CZK;0.1872
20230626;CZK;0.1871
20230627;CZK;0.1874
20230628;CZK;0.1884
20230629;CZK;0.1882
20230630;CZK;0.1875
20230703;CZK;0.1867
20230704;CZK;0.1865
20230705;CZK;0.1872
20230706;CZK;0.1878
20230707;CZK;0.1874
20230710;CZK;0.1868
20230711;CZK;0.1863
20230712;CZK;0.1865
20230713;CZK;0.1866
20230714;CZK;0.1872
20230717;CZK;0.1873
20230718;CZK;0.1867
20230719;CZK;0.186
20230720;CZK;0.186
20230721;CZK;0.1854
20230724;CZK;0.1847
20230725;CZK;0.1842
20230726;CZK;0.1838
20230727;CZK;0.1842
20230728;CZK;0.1837
20230731;CZK;0.1846
20230801;CZK;0.1844
20230802;CZK;0.1859
20230803;CZK;0.1857
20230804;CZK;0.1834
20230807;CZK;0.1826
20230808;CZK;0.1831
20230809;CZK;0.1835
20230810;CZK;0.1841
20230811;CZK;0.1843
20230814;CZK;0.1845
20230816;CZK;0.1853
20230817;CZK;0.1854
20230818;CZK;0.1866
20230821;CZK;0.1866
20230822;CZK;0.1859
20230823;CZK;0.1859
20230824;CZK;0.1853
20230825;CZK;0.185
20230828;CZK;0.1853
20230829;CZK;0.1852
20230830;CZK;0.1856
20230831;CZK;0.1854
20230901;CZK;0.1856
20230904;CZK;0.1852
20230905;CZK;0.1854
20230906;CZK;0.1856
20230907;CZK;0.1885
20230908;CZK;0.189
20230911;CZK;0.1891
20230912;CZK;0.1903
20230913;CZK;0.1896
20230914;CZK;0.1893
20230915;CZK;0.1892
20230918;CZK;0.1894
20230919;CZK;0.1901
20230920;CZK;0.1908
20230921;CZK;0.189
20230922;CZK;0.1889
20230925;CZK;0.1881
20230926;CZK;0.1891
20230927;CZK;0.1887
20230928;CZK;0.1901
20230929;CZK;0.1901
20231002;CZK;0.1887
20231003;CZK;0.1887
20231004;CZK;0.1891
20231005;CZK;0.1884
20231006;CZK;0.1882
20231009;CZK;0.1873
20231010;CZK;0.1855
20231011;CZK;0.184
20231012;CZK;0.1847
20231013;CZK;0.1843
20231016;CZK;0.1814
20231017;CZK;0.1799
20231018;CZK;0.1805
20231019;CZK;0.1803
20231020;CZK;0.181
20231023;CZK;0.1807
20231024;CZK;0.1811
20231025;CZK;0.1814
20231026;CZK;0.1807
20231027;CZK;0.1811
20231030;CZK;0.1807
20231031;CZK;0.1812
20231102;CZK;0.1809
20231103;CZK;0.1822
20231106;CZK;0.1829
20231107;CZK;0.181
20231108;CZK;0.1811
20231109;CZK;0.1805
20231110;CZK;0.1806
20231113;CZK;0.1802
20231114;CZK;0.1799
20231115;CZK;0.1791
20231116;CZK;0.1793
20231117;CZK;0.179
20231120;CZK;0.1782
20231121;CZK;0.178
20231122;CZK;0.1787
20231123;CZK;0.179
20231124;CZK;0.1792
20231127;CZK;0.1787
20231128;CZK;0.179
20231129;CZK;0.1784
20231130;CZK;0.1788
20231201;CZK;0.1787
20231204;CZK;0.1779
20231205;CZK;0.1772
20231206;CZK;0.1784
20231207;CZK;0.178
20231208;CZK;0.1779
20231211;CZK;0.1782
20231212;CZK;0.1777
20231213;CZK;0.1767
20231214;CZK;0.1761
20231215;CZK;0.1765
20231218;CZK;0.1764
20231219;CZK;0.1767
20231220;CZK;0.1767
20231221;CZK;0.1771
20231222;CZK;0.1762
20231227;CZK;0.1757
20231228;CZK;0.1757
20231229;CZK;0.1759
20230102;DKK;0.629
20230103;DKK;0.6293
20230104;DKK;0.6277
20230105;DKK;0.628
20230109;DKK;0.6315
20230110;DKK;0.6317
20230111;DKK;0.6302
20230112;DKK;0.6304
20230113;DKK;0.6306
20230116;DKK;0.6318
20230117;DKK;0.6311
20230118;DKK;0.6331
20230119;DKK;0.6324
20230120;DKK;0.6336
20230123;DKK;0.6342
20230124;DKK;0.6328
20230125;DKK;0.6329
20230126;DKK;0.6351
20230127;DKK;0.6329
20230130;DKK;0.6341
20230131;DKK;0.6331
20230201;DKK;0.6329
20230202;DKK;0.6329
20230203;DKK;0.6303
20230206;DKK;0.634
20230207;DKK;0.638
20230208;DKK;0.6368
20230209;DKK;0.6364
20230210;DKK;0.6409
20230213;DKK;0.6429
20230214;DKK;0.6421
20230215;DKK;0.6386
20230216;DKK;0.6405
20230217;DKK;0.6412
20230220;DKK;0.6385
20230221;DKK;0.6374
20230222;DKK;0.6385
20230223;DKK;0.6384
20230224;DKK;0.6347
20230227;DKK;0.6336
20230228;DKK;0.6338
20230301;DKK;0.6303
20230302;DKK;0.6282
20230303;DKK;0.6322
20230306;DKK;0.6325
20230307;DKK;0.6298
20230308;DKK;0.6318
20230309;DKK;0.6294
20230310;DKK;0.6294
20230313;DKK;0.6293
20230314;DKK;0.63
20230315;DKK;0.6314
20230316;DKK;0.6309
20230317;DKK;0.632
20230320;DKK;0.6328
20230321;DKK;0.6309
20230322;DKK;0.6296
20230323;DKK;0.6286
20230324;DKK;0.6296
20230327;DKK;0.6288
20230328;DKK;0.6283
20230329;DKK;0.6288
20230330;DKK;0.6282
20230331;DKK;0.6277
20230403;DKK;0.6283
20230404;DKK;0.6279
20230405;DKK;0.6282
20230406;DKK;0.6295
20230407;DKK;0.6289
20230411;DKK;0.6283
20230412;DKK;0.6263
20230413;DKK;0.6242
20230414;DKK;0.624
20230417;DKK;0.6219
20230418;DKK;0.6211
20230419;DKK;0.6211
20230420;DKK;0.6187
20230421;DKK;0.6177
20230424;DKK;0.619
20230425;DKK;0.6168
20230426;DKK;0.6157
20230427;DKK;0.616
20230428;DKK;0.6157
20230502;DKK;0.6157
20230504;DKK;0.6155
20230505;DKK;0.6159
20230508;DKK;0.6132
20230509;DKK;0.6135
20230510;DKK;0.611
20230511;DKK;0.6077
20230512;DKK;0.6101
20230515;DKK;0.6055
20230516;DKK;0.6029
20230517;DKK;0.6035
20230518;DKK;0.609
20230519;DKK;0.6092
20230522;DKK;0.6077
20230523;DKK;0.604
20230524;DKK;0.6016
20230525;DKK;0.6044
20230526;DKK;0.6072
20230529;DKK;0.6081
20230530;DKK;0.6071
20230531;DKK;0.6092
20230601;DKK;0.6084
20230602;DKK;0.6061
20230605;DKK;0.6021
20230606;DKK;0.6028
20230607;DKK;0.6012
20230609;DKK;0.6002
20230612;DKK;0.5954
20230613;DKK;0.6009
20230614;DKK;0.6
20230615;DKK;0.5989
20230616;DKK;0.5983
20230619;DKK;0.5967
20230620;DKK;0.5958
20230621;DKK;0.5962
20230622;DKK;0.5952
20230623;DKK;0.5956
20230626;DKK;0.5949
20230627;DKK;0.5947
20230628;DKK;0.599
20230629;DKK;0.5984
20230630;DKK;0.5976
20230703;DKK;0.5952
20230704;DKK;0.5945
20230705;DKK;0.5975
20230706;DKK;0.6009
20230707;DKK;0.6012
20230710;DKK;0.598
20230711;DKK;0.5962
20230712;DKK;0.5967
20230713;DKK;0.5949
20230714;DKK;0.597
20230717;DKK;0.5975
20230718;DKK;0.595
20230719;DKK;0.5971
20230720;DKK;0.5974
20230721;DKK;0.5973
20230724;DKK;0.5975
20230725;DKK;0.5952
20230726;DKK;0.5939
20230727;DKK;0.5935
20230728;DKK;0.5938
20230731;DKK;0.5922
20230801;DKK;0.593
20230802;DKK;0.5969
20230803;DKK;0.5983
20230804;DKK;0.5964
20230807;DKK;0.5943
20230808;DKK;0.5955
20230809;DKK;0.5984
20230810;DKK;0.5992
20230811;DKK;0.5979
20230814;DKK;0.5953
20230816;DKK;0.5988
20230817;DKK;0.5996
20230818;DKK;0.6021
20230821;DKK;0.6007
20230822;DKK;0.5991
20230823;DKK;0.6016
20230824;DKK;0.6001
20230825;DKK;0.5994
20230828;DKK;0.6
20230829;DKK;0.5996
20230830;DKK;0.6003
20230831;DKK;0.5996
20230901;DKK;0.6006
20230904;DKK;0.5991
20230905;DKK;0.6006
20230906;DKK;0.6033
20230907;DKK;0.616
20230908;DKK;0.6169
20230911;DKK;0.6196
20230912;DKK;0.6279
20230913;DKK;0.622
20230914;DKK;0.6204
20230915;DKK;0.621
20230918;DKK;0.6221
20230919;DKK;0.6233
20230920;DKK;0.6242
20230921;DKK;0.6199
20230922;DKK;0.6179
20230925;DKK;0.6155
20230926;DKK;0.6179
20230927;DKK;0.6178
20230928;DKK;0.6215
20230929;DKK;0.6217
20231002;DKK;0.618
20231003;DKK;0.6187
20231004;DKK;0.6208
20231005;DKK;0.6165
20231006;DKK;0.6167
20231009;DKK;0.6141
20231010;DKK;0.6113
20231011;DKK;0.606
20231012;DKK;0.6079
20231013;DKK;0.609
20231016;DKK;0.6007
20231017;DKK;0.5949
20231018;DKK;0.5963
20231019;DKK;0.5968
20231020;DKK;0.5986
20231023;DKK;0.597
20231024;DKK;0.5976
20231025;DKK;0.5996
20231026;DKK;0.599
20231027;DKK;0.5982
20231030;DKK;0.5961
20231031;DKK;0.5958
20231102;DKK;0.5974
20231103;DKK;0.5973
20231106;DKK;0.5981
20231107;DKK;0.5968
20231108;DKK;0.5978
20231109;DKK;0.5955
20231110;DKK;0.593
20231113;DKK;0.5944
20231114;DKK;0.5921
20231115;DKK;0.5886
20231116;DKK;0.5879
20231117;DKK;0.5868
20231120;DKK;0.5858
20231121;DKK;0.5854
20231122;DKK;0.5876
20231123;DKK;0.5855
20231124;DKK;0.5864
20231127;DKK;0.584
20231128;DKK;0.584
20231129;DKK;0.5811
20231130;DKK;0.5834
20231201;DKK;0.5834
20231204;DKK;0.5813
20231205;DKK;0.5798
20231206;DKK;0.5819
20231207;DKK;0.5813
20231208;DKK;0.5808
20231211;DKK;0.5816
20231212;DKK;0.582
20231213;DKK;0.5808
20231214;DKK;0.5774
20231215;DKK;0.5781
20231218;DKK;0.5805
20231219;DKK;0.5811
20231220;DKK;0.5813
20231221;DKK;0.5818
20231222;DKK;0.5806
20231227;DKK;0.5809
20231228;DKK;0.5821
20231229;DKK;0.5833
20230102;ISK;0.030881
20230103;ISK;0.03085
20230104;ISK;0.030777
20230105;ISK;0.03079
20230109;ISK;0.030719
20230110;ISK;0.030369
20230111;ISK;0.030298
20230112;ISK;0.030388
20230113;ISK;0.030405
20230116;ISK;0.030463
20230117;ISK;0.030386
20230118;ISK;0.03048
20230119;ISK;0.030455
20230120;ISK;0.030509
20230123;ISK;0.030541
20230124;ISK;0.030389
20230125;ISK;0.029968
20230126;ISK;0.030069
20230127;ISK;0.030391
20230130;ISK;0.030723
20230131;ISK;0.030757
20230201;ISK;0.030711
20230202;ISK;0.03067
20230203;ISK;0.030527
20230206;ISK;0.030746
20230207;ISK;0.03105
20230208;ISK;0.031371
20230209;ISK;0.031304
20230210;ISK;0.031579
20230213;ISK;0.031407
20230214;ISK;0.03113
20230215;ISK;0.031046
20230216;ISK;0.030972
20230217;ISK;0.030904
20230220;ISK;0.030772
20230221;ISK;0.030844
20230222;ISK;0.030889
20230223;ISK;0.031123
20230224;ISK;0.03094
20230227;ISK;0.030967
20230228;ISK;0.030972
20230301;ISK;0.03069
20230302;ISK;0.030858
20230303;ISK;0.03126
20230306;ISK;0.031403
20230307;ISK;0.03131
20230308;ISK;0.031366
20230309;ISK;0.031245
20230310;ISK;0.031246
20230313;ISK;0.031087
20230314;ISK;0.031045
20230315;ISK;0.031281
20230316;ISK;0.031298
20230317;ISK;0.03148
20230320;ISK;0.031469
20230321;ISK;0.0313
20230322;ISK;0.031363
20230323;ISK;0.031232
20230324;ISK;0.031295
20230327;ISK;0.031217
20230328;ISK;0.031441
20230329;ISK;0.031591
20230330;ISK;0.031601
20230331;ISK;0.03157
20230403;ISK;0.031434
20230404;ISK;0.031336
20230405;ISK;0.031348
20230406;ISK;0.031331
20230407;ISK;0.031304
20230411;ISK;0.031269
20230412;ISK;0.031253
20230413;ISK;0.031069
20230414;ISK;0.031183
20230417;ISK;0.030956
20230418;ISK;0.030919
20230419;ISK;0.030955
20230420;ISK;0.030842
20230421;ISK;0.030795
20230424;ISK;0.030732
20230425;ISK;0.030592
20230426;ISK;0.030694
20230427;ISK;0.03063
20230428;ISK;0.030777
20230502;ISK;0.030656
20230504;ISK;0.030558
20230505;ISK;0.03057
20230508;ISK;0.030427
20230509;ISK;0.030234
20230510;ISK;0.030225
20230511;ISK;0.030193
20230512;ISK;0.030276
20230515;ISK;0.029964
20230516;ISK;0.029757
20230517;ISK;0.029745
20230518;ISK;0.029937
20230519;ISK;0.029945
20230522;ISK;0.02992
20230523;ISK;0.02973
20230524;ISK;0.029534
20230525;ISK;0.029801
20230526;ISK;0.030141
20230529;ISK;0.030338
20230530;ISK;0.030288
20230531;ISK;0.030392
20230601;ISK;0.030269
20230602;ISK;0.030119
20230605;ISK;0.029722
20230606;ISK;0.029756
20230607;ISK;0.029761
20230609;ISK;0.029911
20230612;ISK;0.029597
20230613;ISK;0.029955
20230614;ISK;0.030071
20230615;ISK;0.029935
20230616;ISK;0.029861
20230619;ISK;0.029777
20230620;ISK;0.029769
20230621;ISK;0.029864
20230622;ISK;0.029976
20230623;ISK;0.029797
20230626;ISK;0.029749
20230627;ISK;0.029742
20230628;ISK;0.029993
20230629;ISK;0.030012
20230630;ISK;0.029888
20230703;ISK;0.029806
20230704;ISK;0.029733
20230705;ISK;0.029804
20230706;ISK;0.030137
20230707;ISK;0.030541
20230710;ISK;0.030288
20230711;ISK;0.030201
20230712;ISK;0.030273
20230713;ISK;0.030181
20230714;ISK;0.030283
20230717;ISK;0.030306
20230718;ISK;0.030219
20230719;ISK;0.03037
20230720;ISK;0.030383
20230721;ISK;0.030418
20230724;ISK;0.030429
20230725;ISK;0.030313
20230726;ISK;0.030453
20230727;ISK;0.030353
20230728;ISK;0.030417
20230731;ISK;0.030459
20230801;ISK;0.030624
20230802;ISK;0.030827
20230803;ISK;0.030812
20230804;ISK;0.03071
20230807;ISK;0.030516
20230808;ISK;0.030582
20230809;ISK;0.030855
20230810;ISK;0.030942
20230811;ISK;0.030828
20230814;ISK;0.030657
20230816;ISK;0.030965
20230817;ISK;0.031007
20230818;ISK;0.031224
20230821;ISK;0.031154
20230822;ISK;0.03107
20230823;ISK;0.031243
20230824;ISK;0.031258
20230825;ISK;0.031219
20230828;ISK;0.031424
20230829;ISK;0.031405
20230830;ISK;0.031485
20230831;ISK;0.031357
20230901;ISK;0.0315
20230904;ISK;0.031248
20230905;ISK;0.031108
20230906;ISK;0.031385
20230907;ISK;0.031925
20230908;ISK;0.032024
20230911;ISK;0.032157
20230912;ISK;0.032593
20230913;ISK;0.032291
20230914;ISK;0.032076
20230915;ISK;0.03187
20230918;ISK;0.031962
20230919;ISK;0.032018
20230920;ISK;0.032067
20230921;ISK;0.031759
20230922;ISK;0.031706
20230925;ISK;0.031584
20230926;ISK;0.031755
20230927;ISK;0.031747
20230928;ISK;0.031981
20230929;ISK;0.031992
20231002;ISK;0.031634
20231003;ISK;0.031457
20231004;ISK;0.031736
20231005;ISK;0.031554
20231006;ISK;0.031745
20231009;ISK;0.03156
20231010;ISK;0.031284
20231011;ISK;0.030884
20231012;ISK;0.030941
20231013;ISK;0.031001
20231016;ISK;0.030625
20231017;ISK;0.030341
20231018;ISK;0.030367
20231019;ISK;0.030437
20231020;ISK;0.030537
20231023;ISK;0.030328
20231024;ISK;0.030322
20231025;ISK;0.030427
20231026;ISK;0.030311
20231027;ISK;0.030266
20231030;ISK;0.030245
20231031;ISK;0.030235
20231102;ISK;0.030184
20231103;ISK;0.030053
20231106;ISK;0.029883
20231107;ISK;0.029577
20231108;ISK;0.029624
20231109;ISK;0.029471
20231110;ISK;0.029231
20231113;ISK;0.028959
20231114;ISK;0.028771
20231115;ISK;0.028451
20231116;ISK;0.028607
20231117;ISK;0.02855
20231120;ISK;0.02868
20231121;ISK;0.028621
20231122;ISK;0.0285
20231123;ISK;0.028516
20231124;ISK;0.028974
20231127;ISK;0.028932
20231128;ISK;0.028932
20231129;ISK;0.02875
20231130;ISK;0.028898
20231201;ISK;0.028823
20231204;ISK;0.028681
20231205;ISK;0.02865
20231206;ISK;0.028902
20231207;ISK;0.02887
20231208;ISK;0.028849
20231211;ISK;0.028776
20231212;ISK;0.028758
20231213;ISK;0.0287
20231214;ISK;0.028721
20231215;ISK;0.02864
20231218;ISK;0.02875
20231219;ISK;0.028708
20231220;ISK;0.028798
20231221;ISK;0.028867
20231222;ISK;0.028801
20231227;ISK;0.028778
20231228;ISK;0.028794
20231229;ISK;0.028929
20230102;NOK;0.4448
20230103;NOK;0.4467
20230104;NOK;0.4367
20230105;NOK;0.437
20230109;NOK;0.4429
20230110;NOK;0.4401
20230111;NOK;0.4371
20230112;NOK;0.4355
20230113;NOK;0.4385
20230116;NOK;0.4388
20230117;NOK;0.4373
20230118;NOK;0.4414
20230119;NOK;0.4385
20230120;NOK;0.4401
20230123;NOK;0.4417
20230124;NOK;0.4405
20230125;NOK;0.4379
20230126;NOK;0.4389
20230127;NOK;0.4387
20230130;NOK;0.4381
20230131;NOK;0.4327
20230201;NOK;0.4343
20230202;NOK;0.4312
20230203;NOK;0.428
20230206;NOK;0.4265
20230207;NOK;0.4284
20230208;NOK;0.4308
20230209;NOK;0.433
20230210;NOK;0.4386
20230213;NOK;0.4412
20230214;NOK;0.4412
20230215;NOK;0.4362
20230216;NOK;0.4373
20230217;NOK;0.4344
20230220;NOK;0.433
20230221;NOK;0.4336
20230222;NOK;0.4327
20230223;NOK;0.4333
20230224;NOK;0.4327
20230227;NOK;0.431
20230228;NOK;0.4295
20230301;NOK;0.4271
20230302;NOK;0.4221
20230303;NOK;0.4253
20230306;NOK;0.4242
20230307;NOK;0.4201
20230308;NOK;0.4172
20230309;NOK;0.4155
20230310;NOK;0.4138
20230313;NOK;0.413
20230314;NOK;0.4124
20230315;NOK;0.4148
20230316;NOK;0.4117
20230317;NOK;0.4143
20230320;NOK;0.4119
20230321;NOK;0.413
20230322;NOK;0.413
20230323;NOK;0.4156
20230324;NOK;0.4149
20230327;NOK;0.4133
20230328;NOK;0.4141
20230329;NOK;0.4159
20230330;NOK;0.4131
20230331;NOK;0.4117
20230403;NOK;0.4142
20230404;NOK;0.416
20230405;NOK;0.4112
20230406;NOK;0.412
20230407;NOK;0.4102
20230411;NOK;0.4085
20230412;NOK;0.4049
20230413;NOK;0.4055
20230414;NOK;0.4073
20230417;NOK;0.406
20230418;NOK;0.4035
20230419;NOK;0.4011
20230420;NOK;0.3967
20230421;NOK;0.3945
20230424;NOK;0.3963
20230425;NOK;0.3942
20230426;NOK;0.3912
20230427;NOK;0.3916
20230428;NOK;0.3881
20230502;NOK;0.3892
20230504;NOK;0.3883
20230505;NOK;0.392
20230508;NOK;0.3941
20230509;NOK;0.3945
20230510;NOK;0.3933
20230511;NOK;0.3927
20230512;NOK;0.3899
20230515;NOK;0.3877
20230516;NOK;0.3887
20230517;NOK;0.3848
20230518;NOK;0.3866
20230519;NOK;0.3869
20230522;NOK;0.3852
20230523;NOK;0.3796
20230524;NOK;0.3788
20230525;NOK;0.3823
20230526;NOK;0.3826
20230529;NOK;0.3804
20230530;NOK;0.3794
20230531;NOK;0.3775
20230601;NOK;0.3794
20230602;NOK;0.3818
20230605;NOK;0.38
20230606;NOK;0.3797
20230607;NOK;0.3794
20230609;NOK;0.3832
20230612;NOK;0.3828
20230613;NOK;0.3841
20230614;NOK;0.3889
20230615;NOK;0.3878
20230616;NOK;0.3879
20230619;NOK;0.3832
20230620;NOK;0.3806
20230621;NOK;0.3783
20230622;NOK;0.3827
20230623;NOK;0.3765
20230626;NOK;0.376
20230627;NOK;0.3778
20230628;NOK;0.3775
20230629;NOK;0.3785
20230630;NOK;0.381
20230703;NOK;0.3792
20230704;NOK;0.3804
20230705;NOK;0.383
20230706;NOK;0.3849
20230707;NOK;0.383
20230710;NOK;0.3857
20230711;NOK;0.3856
20230712;NOK;0.391
20230713;NOK;0.3938
20230714;NOK;0.3975
20230717;NOK;0.3943
20230718;NOK;0.3921
20230719;NOK;0.3924
20230720;NOK;0.3985
20230721;NOK;0.3974
20230724;NOK;0.398
20230725;NOK;0.3982
20230726;NOK;0.3962
20230727;NOK;0.3968
20230728;NOK;0.3955
20230731;NOK;0.3935
20230801;NOK;0.3949
20230802;NOK;0.3973
20230803;NOK;0.3952
20230804;NOK;0.3976
20230807;NOK;0.3967
20230808;NOK;0.3948
20230809;NOK;0.3982
20230810;NOK;0.3977
20230811;NOK;0.3915
20230814;NOK;0.3879
20230816;NOK;0.3886
20230817;NOK;0.3871
20230818;NOK;0.3888
20230821;NOK;0.3875
20230822;NOK;0.3863
20230823;NOK;0.3889
20230824;NOK;0.3867
20230825;NOK;0.3866
20230828;NOK;0.3855
20230829;NOK;0.3863
20230830;NOK;0.3877
20230831;NOK;0.3853
20230901;NOK;0.3886
20230904;NOK;0.3886
20230905;NOK;0.3883
20230906;NOK;0.3908
20230907;NOK;0.3996
20230908;NOK;0.4026
20230911;NOK;0.4045
20230912;NOK;0.4093
20230913;NOK;0.4042
20230914;NOK;0.4027
20230915;NOK;0.4054
20230918;NOK;0.4
20230919;NOK;0.4037
20230920;NOK;0.404
20230921;NOK;0.4025
20230922;NOK;0.4022
20230925;NOK;0.4013
20230926;NOK;0.4022
20230927;NOK;0.4046
20230928;NOK;0.4109
20230929;NOK;0.4117
20231002;NOK;0.4078
20231003;NOK;0.4052
20231004;NOK;0.4033
20231005;NOK;0.3966
20231006;NOK;0.3974
20231009;NOK;0.3984
20231010;NOK;0.3972
20231011;NOK;0.3944
20231012;NOK;0.3928
20231013;NOK;0.3935
20231016;NOK;0.389
20231017;NOK;0.3839
20231018;NOK;0.3835
20231019;NOK;0.3808
20231020;NOK;0.3827
20231023;NOK;0.3783
20231024;NOK;0.3774
20231025;NOK;0.378
20231026;NOK;0.3779
20231027;NOK;0.3783
20231030;NOK;0.3771
20231031;NOK;0.3749
20231102;NOK;0.3766
20231103;NOK;0.3754
20231106;NOK;0.3766
20231107;NOK;0.3732
20231108;NOK;0.3728
20231109;NOK;0.3714
20231110;NOK;0.3718
20231113;NOK;0.3727
20231114;NOK;0.3712
20231115;NOK;0.3728
